City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,guasdualito,7.2424,-70.7324,30.98,66,20,3.6,VE,1702912645
366,lihue,21.9789,-159.3672,20.77,84,75,9.26,US,1702912645
367,hiratacho,35.4333,132.8167,5.01,75,100,1.82,JP,1702912646
368,jayapura,-2.5333,140.7,25.66,89,100,1.84,ID,1702912646
369,talcahuano,-36.7167,-73.1167,15.82,51,0,4.63,CL,1702912471
370,lagos,6.5833,3.75,36.18,33,18,3.62,NG,1702912412
371,znamenskoye,57.1281,73.8282,-11.67,82,100,6.12,RU,1702912647
372,tra mhor,52.1624,-7.1524,13.43,81,100,0.89,IE,1702912647
373,samdari,25.8167,72.5833,19.72,29,8,4.08,IN,1702912647
374,sidney,-33.8679,151.2073,24.28,90,100,2.57,AU,1702912442
375,opuwo,-18.0607,13.84,34.35,19,100,4.43,NA,1702912648
376,meizhou,24.2977,116.1072,11.96,77,98,1.77,CN,1702912648
377,siyabuswa,-25.1132,29.0445,35.48,20,100,3.37,ZA,1702912648
378,upata,8.0086,-62.3989,30.11,48,85,2.57,VE,1702912649
379,launceston,-41.45,147.1667,15.8,94,100,5.14,AU,1702912649
380,hashtpar,37.8008,48.9037,7.35,70,46,1.55,IR,1702912649
381,shibirghan,36.6676,65.7529,10.6,48,100,5.42,AF,1702912649
382,al majaridah,19.1236,41.9111,26.45,36,0,1.5,SA,1702912650
383,hell-ville,-13.4,48.2667,28.64,74,65,7.59,MG,1702912650
384,dong ha,16.8163,107.1003,20.33,91,99,1.63,VN,1702912650
385,uliastay,47.7417,96.8444,-33.41,86,30,2.6,MN,1702912651
386,fort riley north,39.1108,-96.8139,-1.28,77,0,2.06,US,1702912401
387,san antonio de pale,-1.4014,5.6325,26.93,81,89,3.2,GQ,1702912651
388,mersing,2.4312,103.8405,26.95,89,40,2.57,MY,1702912651
389,minas de marcona,-15.2119,-75.1103,20.51,64,99,5.0,PE,1702912652
390,arenapolis,-14.4503,-56.8461,41.04,21,4,1.11,BR,1702912652
391,sao jose da coroa grande,-8.8978,-35.1478,28.8,64,95,4.57,BR,1702912652
392,lazaro cardenas,17.9583,-102.2,25.82,77,13,1.86,MX,1702912652
393,berezovyy,51.6667,135.7,-19.27,98,100,1.04,RU,1702912653
394,ashburton,-37.8626,145.0794,19.66,89,100,1.06,AU,1702912653
395,la sarre,48.8002,-79.1996,0.72,99,100,3.34,CA,1702912450
396,ankang,32.68,109.0172,3.08,66,61,0.62,CN,1702912654
397,mirador,-6.3708,-44.3631,34.73,43,100,1.66,BR,1702912654
398,maralal,1.0968,36.698,20.22,56,85,5.46,KE,1702912654
399,crane,31.3974,-102.3501,8.72,58,56,3.82,US,1702912655
400,new plymouth,-39.0667,174.0833,13.23,92,6,1.66,NZ,1702912655
401,gizo,-8.103,156.8419,26.61,76,97,2.71,SB,1702912655
402,moussoro,13.6408,16.4901,33.08,13,9,5.38,TD,1702912656
403,puerto deseado,-47.7503,-65.8938,14.93,52,8,5.99,AR,1702912656
404,rota,36.6224,-6.3586,16.23,55,0,2.57,ES,1702912656
405,kailua-kona,19.6406,-155.9956,21.44,80,0,3.09,US,1702912656
406,yutan,28.25,112.55,1.39,77,100,3.01,CN,1702912657
407,alvarado,18.7667,-95.7667,22.22,66,1,1.85,MX,1702912657
408,tingi,-11.3,35.0333,25.57,59,99,1.72,TZ,1702912657
409,salinas,36.6777,-121.6555,16.94,93,100,8.75,US,1702912657
410,varna,43.2167,27.9167,8.08,66,67,3.6,BG,1702912603
411,playas,-2.6333,-80.3833,24.98,80,99,2.68,EC,1702912658
412,kargat,55.1956,80.2811,-18.35,84,100,5.11,RU,1702912658
413,ambon,-3.6954,128.1814,27.82,13,40,3.6,ID,1702912658
414,khovd,48.0056,91.6419,-22.08,83,5,1.34,MN,1702912659
415,bikenibeu village,1.3673,173.1241,26.98,94,75,1.03,KI,1702912659
416,lodja,-3.4833,23.4333,25.42,81,100,0.34,CD,1702912659
417,hillsborough,37.5741,-122.3794,12.74,94,100,8.23,US,1702912660
418,belgrade,44.804,20.4651,7.81,75,0,1.54,RS,1702912660
419,kuruman,-27.4524,23.4325,35.55,20,99,3.3,ZA,1702912660
420,kolonia,50.9333,6.95,6.59,79,0,1.03,DE,1702912661
421,rongelap,11.1635,166.8941,26.9,78,26,11.07,MH,1702912661
422,thames,-37.1333,175.5333,17.66,94,77,0.34,NZ,1702912661
423,wynyard,-41.0,145.7167,14.11,95,100,3.2,AU,1702912661
424,ust'-ilimsk,58.0006,102.6619,-33.21,100,51,0.45,RU,1702912662
425,fortuna,40.5982,-124.1573,14.96,91,40,2.57,US,1702912662
426,thunder bay,48.4001,-89.3168,-8.01,57,40,8.23,CA,1702912496
427,mzimba,-11.9,33.6,28.07,38,72,4.98,MW,1702912663
428,okha,53.5739,142.9478,-17.44,94,100,9.56,RU,1702912663
429,nuku'alofa,-21.1333,-175.2,25.19,78,20,6.17,TO,1702912488
430,visby,57.6409,18.296,7.12,93,0,5.66,SE,1702912663
431,ikedacho,34.0167,133.8,2.12,60,98,0.7,JP,1702912663
432,itupeva,-23.1531,-47.0578,30.85,40,20,2.06,BR,1702912664
433,hasaki,35.7333,140.8333,4.05,64,100,4.89,JP,1702912664
434,kirkland lake,48.1446,-80.0377,1.16,100,100,3.6,CA,1702912664
435,balao,-2.9167,-79.8167,26.65,83,100,0.94,EC,1702912664
436,badger,64.8,-147.5333,-12.58,87,100,0.0,US,1702912665
437,mutuipe,-13.2286,-39.5047,34.33,36,79,3.31,BR,1702912665
438,xining,36.6167,101.7667,-10.45,79,5,0.8,CN,1702912665
439,dabou,5.3256,-4.3769,31.07,50,85,3.54,CI,1702912666
440,baise city,23.8997,106.6133,10.22,82,100,0.94,CN,1702912666
441,al miqdadiyah,33.9786,44.9369,17.55,43,100,2.03,IQ,1702912666
442,north platte,41.1239,-100.7654,-2.18,79,0,0.0,US,1702912665
443,kabalo,-6.05,26.9167,25.96,92,100,1.96,CD,1702912667
444,caluula,11.9661,50.7569,24.71,73,95,8.19,SO,1702912667
445,fort morgan,40.2503,-103.8,0.68,86,43,2.57,US,1702912667
446,cauquenes,-35.9671,-72.3225,21.6,22,0,4.46,CL,1702912668
447,badou,7.5833,0.6,34.99,16,5,0.87,TG,1702912668
448,orapa,-21.2833,25.3667,33.93,28,100,0.85,BW,1702912669
449,constitucion,-35.3333,-72.4167,17.59,46,0,7.54,CL,1702912669
450,tambura,5.6,27.4667,35.01,22,99,2.51,SS,1702912669
451,levis,46.8033,-71.1779,7.22,98,100,10.29,CA,1702912669
452,kinablangan,7.6947,126.5503,25.65,90,100,3.28,PH,1702912670
453,bandon,51.7469,-8.7425,12.77,97,100,4.45,IE,1702912670
454,rakvere,59.3464,26.3558,2.37,98,100,4.27,EE,1702912671
455,puerto aysen,-45.4,-72.7,10.89,90,86,0.74,CL,1702912671
456,great falls,47.5002,-111.3008,7.66,32,0,7.72,US,1702912671
457,isola di capo rizzuto,38.96,17.0933,13.41,62,0,4.12,IT,1702912672
458,jinghong,21.991,100.7341,17.2,78,0,1.36,CN,1702912672
459,bodaybo,57.8506,114.1933,-37.59,100,90,0.28,RU,1702912672
460,agbabu,6.5886,4.8343,36.93,21,21,2.14,NG,1702912673
461,hamilton,39.1834,-84.5333,3.21,74,100,7.72,US,1702912475
462,ambovombe,-25.1667,46.0833,24.85,75,4,6.49,MG,1702912673
463,saint-philippe,-21.3585,55.7679,27.77,85,100,3.06,RE,1702912673
464,lieksa,63.3167,30.0167,-6.96,98,49,3.65,FI,1702912674
465,mount gambier,-37.8333,140.7667,12.69,95,54,4.16,AU,1702912674
466,rumoi,43.9344,141.6428,-5.32,83,96,6.56,JP,1702912675
467,happy valley-goose bay,53.3168,-60.3315,5.17,75,100,5.14,CA,1702912675
468,zhenzhou,32.2692,119.1789,-0.06,100,100,1.68,CN,1702912675
469,burao,9.5221,45.5336,20.62,54,82,6.26,SO,1702912675
470,zakynthos,37.7914,20.8953,13.13,58,0,2.06,GR,1702912676
471,kapoeta,4.7717,33.5903,34.72,21,87,7.5,SS,1702912676
472,qujing,25.4833,103.7833,11.11,76,1,5.08,CN,1702912676
473,jindabyne,-36.4167,148.6333,17.49,53,100,2.19,AU,1702912676
474,amasra,41.7463,32.3863,6.78,71,67,2.64,TR,1702912677
475,lerik,38.7726,48.4128,-1.2,81,11,2.57,AZ,1702912677
476,hannibal,39.7084,-91.3585,0.51,55,0,9.26,US,1702912677
477,urangan,-25.3,152.9,24.17,85,9,3.55,AU,1702912677
478,souillac,-20.5167,57.5167,27.21,83,75,3.09,MU,1702912678
479,panama city beach,30.1766,-85.8055,10.05,72,0,4.63,US,1702912441
480,alofi,-19.0595,-169.9187,24.94,88,17,3.6,NU,1702912678
481,ribeira do pombal,-10.8344,-38.5358,35.11,28,82,2.37,BR,1702912678
482,bezopasnoye,45.6483,41.936,5.0,95,100,8.1,RU,1702912679
483,bousso,10.4795,16.7117,36.23,10,100,2.37,TD,1702912679
484,saipan,15.1355,145.701,27.39,89,40,5.14,MP,1702912680
485,at taraf,25.3628,49.725,22.3,57,41,3.07,SA,1702912680
486,touros,-5.1989,-35.4608,29.18,66,100,4.97,BR,1702912681
487,natal,-5.795,-35.2094,30.12,66,75,5.14,BR,1702912524
488,salanso,12.1833,-4.0833,32.14,7,35,4.94,BF,1702912681
489,robertsport,6.7533,-11.3686,29.32,53,33,5.12,LR,1702912682
490,stornoway,58.2093,-6.3865,7.98,91,75,9.26,GB,1702912682
491,vilyuchinsk,52.9306,158.4028,-0.85,77,90,4.33,RU,1702912683
492,san cristobal verapaz,15.3833,-90.4,12.31,88,75,2.06,GT,1702912683
493,bosobolo,4.1833,19.9,35.71,26,100,1.4,CD,1702912683
494,xapuri,-10.6517,-68.5044,33.56,44,70,2.21,BR,1702912684
495,kamiiso,41.8167,140.65,-5.37,87,100,6.53,JP,1702912684
496,jalalabad,34.4265,70.4515,12.4,23,0,1.2,AF,1702912684
497,dakoro,14.5106,6.765,30.27,11,10,3.35,NE,1702912685
498,howard springs,-12.497,131.047,29.95,92,100,3.78,AU,1702912685
499,chefchaouene,35.1688,-5.2636,11.76,58,3,2.65,MA,1702912685
500,mareeba,-17.0,145.4333,23.02,87,100,2.24,AU,1702912685
501,chulakkurgan,43.765,69.1814,3.67,64,100,4.81,KZ,1702912686
502,techiman,7.5862,-1.9414,34.9,12,14,2.5,GH,1702912686
503,al hazm,16.1641,44.7769,17.89,15,40,3.69,YE,1702912687
504,chioggia,45.2256,12.2889,10.64,59,3,2.83,IT,1702912687
505,benjamin constant,-4.3831,-70.0311,28.07,78,75,4.12,BR,1702912687
506,mersa matruh,31.3525,27.2453,17.74,63,100,6.77,EG,1702912688
507,aquidaba,-10.2814,-37.0186,32.46,38,99,3.1,BR,1702912688
508,panyam,9.4167,9.2167,29.97,15,41,3.19,NG,1702912688
509,alesund,62.4723,6.1549,8.08,72,75,5.66,NO,1702912688
510,carutapera,-1.195,-46.02,31.18,61,93,3.5,BR,1702912689
511,saurimo,-9.6608,20.3916,24.88,83,100,0.68,AO,1702912689
512,lienz,46.8289,12.769,2.73,67,3,1.93,AT,1702912690
513,siwa oasis,29.2041,25.5195,19.71,42,38,4.84,EG,1702912586
514,chardara,41.2547,67.9692,8.75,54,100,5.59,KZ,1702912690
515,fukuecho,32.6881,128.8419,7.65,71,100,6.11,JP,1702912691
516,mudanjiang,44.5833,129.6,-21.52,93,69,0.8,CN,1702912691
517,mananjary,-21.2167,48.3333,26.56,78,53,4.29,MG,1702912691
518,dalandzadgad,43.5708,104.425,-21.85,92,98,5.69,MN,1702912692
519,sao vicente,-23.9631,-46.3919,36.1,53,75,2.68,BR,1702912692
520,kristiansund,63.1115,7.732,7.36,65,20,3.09,NO,1702912692
521,la maddalena,41.2142,9.4083,15.09,59,0,2.53,IT,1702912693
522,cooper's town,26.8667,-77.5167,20.82,69,12,9.11,BS,1702912693
523,taoudenni,22.6783,-3.9836,18.52,20,10,10.4,ML,1702912693
524,patterson,37.4716,-121.1297,9.43,93,89,2.12,US,1702912613
525,ocher,57.8904,54.7202,-5.29,95,100,3.15,RU,1702912694
526,akrehamn,59.2667,5.1833,7.78,93,75,5.14,NO,1702912694
527,burgersdorp,-30.9977,26.3286,32.02,15,100,11.99,ZA,1702912694
528,corner brook,48.9667,-57.9484,7.09,79,100,7.09,CA,1702912522
529,lensk,60.7253,114.9278,-33.44,96,23,2.65,RU,1702912695
530,santa terezinha,-29.9002,-50.0904,27.11,77,20,4.46,BR,1702912695
531,kerikeri,-35.2268,173.9474,18.84,89,77,0.91,NZ,1702912696
532,bolobo,-2.1667,16.2333,30.21,54,100,0.74,CD,1702912696
533,ouadda,8.0777,22.4007,35.06,17,47,2.49,CF,1702912696
534,carnarvon,-24.8667,113.6333,22.81,78,5,7.1,AU,1702912697
535,corinto,37.9407,22.9573,8.83,49,0,1.85,GR,1702912697
536,banes,20.9625,-75.7186,24.25,87,89,3.68,CU,1702912697
537,trollhattan,58.2333,12.4167,6.44,93,75,7.2,SE,1702912698
538,moyale,3.5167,39.0584,26.62,40,84,4.28,KE,1702912698
539,dubbo,-32.25,148.6167,24.07,31,100,6.69,AU,1702912636
540,island harbour,50.724,-1.2758,12.86,87,100,3.58,GB,1702912699
541,novyy urgal,51.0736,132.5642,-31.27,97,77,0.3,RU,1702912699
542,codrington,-38.2667,141.9667,13.21,93,30,4.12,AU,1702912699
543,bandarbeyla,9.4942,50.8122,25.05,79,3,11.99,SO,1702912700
544,labytnangi,66.6572,66.4183,-14.46,95,100,5.28,RU,1702912700
545,kargasok,59.0556,80.8572,-18.11,89,100,6.8,RU,1702912700
546,porto novo,6.4965,2.6036,31.9,37,2,4.5,BJ,1702912701
547,peace river,56.2501,-117.286,2.17,75,20,5.14,CA,1702912701
548,plymouth,41.8334,-70.8328,16.86,92,100,11.32,US,1702912680
549,andergrove,-21.0833,149.1833,23.69,79,19,1.98,AU,1702912701
550,saint-pierre,-21.3393,55.4781,27.82,74,0,2.06,RE,1702912702
551,vadso,70.0744,29.7487,0.09,80,20,11.83,NO,1702912702
552,mariestad,58.7097,13.8237,7.5,94,95,8.26,SE,1702912702
553,tralee,52.2704,-9.7026,12.14,100,75,4.12,IE,1702912703
554,santa cruz,-17.8,-63.1667,33.03,52,40,11.32,BO,1702912703
555,miyako,39.6367,141.9525,-1.9,60,79,2.03,JP,1702912703
556,dorado,18.4588,-66.2677,29.15,73,40,4.63,PR,1702912704
557,kumla,59.1277,15.1434,7.04,93,100,5.14,SE,1702912704
558,metlili chaamba,32.2667,3.6333,10.52,71,75,3.6,DZ,1702912704
559,quiberon,47.4841,-3.1196,11.71,80,73,4.92,FR,1702912705
560,fada,9.5667,8.3,34.79,13,6,1.34,NG,1702912705
561,uturoa,-16.7333,-151.4333,25.57,84,100,5.33,PF,1702912705
562,alta sierra,35.7291,-118.5495,5.44,28,97,2.01,US,1702912706
563,merizo village,13.2658,144.6691,27.85,89,88,7.76,GU,1702912706
564,bukama,-9.2,25.85,29.58,68,100,1.78,CD,1702912707
565,placido de castro,-10.3353,-67.1856,33.72,42,46,2.37,BR,1702912707
566,margate,51.3813,1.3862,11.61,78,68,4.47,GB,1702912707
567,katsuura,35.1333,140.3,9.5,49,100,3.23,JP,1702912707
568,la gi,10.6667,107.7833,24.92,88,99,4.02,VN,1702912708
569,nogliki,51.8333,143.1667,-15.37,84,100,8.05,RU,1702912708
570,remire-montjoly,4.9167,-52.2667,30.02,74,75,2.06,GF,1702912708
571,mata-utu,-13.2816,-176.1745,27.73,77,85,3.21,WF,1702912709
572,rioja,-29.4111,-66.8507,23.64,68,95,3.67,AR,1702912511
573,lata,40.1629,-8.3327,13.93,44,0,1.1,PT,1702912709
574,bamboo flat,11.7,92.7167,28.05,83,20,2.57,IN,1702912710
575,adrar,20.5022,-10.0711,18.96,15,99,10.07,MR,1702912710
576,praya,14.9215,-23.5087,27.3,57,40,8.23,CV,1702912710
577,koryazhma,61.3143,47.1691,-2.27,95,99,3.91,RU,1702912711
578,betio village,1.358,172.9211,27.02,86,100,10.47,KI,1702912711
579,jianshui,23.6363,102.8264,12.54,92,10,2.09,CN,1702912711
580,sangin,32.0728,64.8359,11.32,40,6,0.25,AF,1702912712
581,noshiro,40.2039,140.0242,-0.51,73,100,8.58,JP,1702912712
582,praia da vitoria,38.7333,-27.0667,20.14,88,75,3.69,PT,1702912494
583,tarawa,1.419,172.984,27.05,94,75,1.03,KI,1702912713
584,vilyuysk,63.7553,121.6247,-34.5,99,100,2.12,RU,1702912713
